Iteration;O1Time;O2Power;O3Energy;O4Area;velmax;veloverride;acclimit;ramplimit;dr;dz;InBanaWOdr;InBanaWOrz;InBanaWOdrz;UtBanaWOdr;UtBanaWOrz;UtBanaWOdrz;OP1WOdr;OP1WOrz;OP1WOdrz;OP2WOdr;OP2WOrz;OP2WOdrz;OP3WOdr;OP3WOrz;OP3WOdrz;Time;Power;Energy;Area;Error;Replications;ConstraintViolation
50241;66.432;3678.95752;26202.59375;54.35496288;927;100;45;100;0.248455048;-0.285335559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.432;3678.95752;26202.59375;54.35496288;0;1;0
50244;111.216;843.6094971;21608.13867;54.35496288;307;92;11;98;0.331341548;-0.29799668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111.216;843.6094971;21608.13867;54.35496288;0;1;0
50245;89.712;1170.437378;22477.30273;54.35496288;428;100;11;96;0.361217324;-0.285152019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89.712;1170.437378;22477.30273;54.35496288;0;1;0
50246;71.232;2424.899902;24880.8457;54.35496288;716;100;34;98;0.220142376;-0.26495867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71.232;2424.899902;24880.8457;54.35496288;0;1;0
50248;94.248;1099.161377;22229.91797;54.35496288;393;100;11;98;0.361217324;-0.285152019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94.248;1099.161377;22229.91797;54.35496288;0;1;0
50251;79.272;1694.288574;23186.21289;54.35496288;495;100;41;93;0.327905361;-0.292455544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79.272;1694.288574;23186.21289;54.35496288;0;1;0
50253;79.776;1633.246826;23151.44922;54.35496288;494;100;36;100;0.339894872;-0.285152019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79.776;1633.246826;23151.44922;54.35496288;0;1;0
50254;61.896;5529.267578;30067.54297;54.35496288;999;100;100;98;0.001481642;-0.168015065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61.896;5529.267578;30067.54297;54.35496288;0;1;0
50256;109.392;861.7338257;21650.67383;54.35496288;313;95;17;100;0.33579408;-0.297588201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109.392;861.7338257;21650.67383;54.35496288;0;1;0
50257;109.128;861.8056641;21680.46875;54.35496288;313;95;17;100;0.333897125;-0.284957873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109.128;861.8056641;21680.46875;54.35496288;0;1;0
50259;139.008;648.6795044;21381.16992;54.35496288;233;94;11;30;0.364087424;-0.296365995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139.008;648.6795044;21381.16992;54.35496288;0;1;0
50261;65.256;3773.843506;29477.67969;54.35496288;945;100;45;99;-0.028418971;0.018929656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.256;3773.843506;29477.67969;54.35496288;0;1;0
50263;62.592;5055.501465;28138.0332;54.35496288;1000;100;100;100;0.165891183;-0.172262144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.592;5055.501465;28138.0332;54.35496288;0;1;0
50264;134.064;679.8686523;21399.61914;54.35496288;238;100;11;44;0.360837618;-0.281636536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134.064;679.8686523;21399.61914;54.35496288;0;1;0
50266;72.048;2481.075928;24410.71289;54.35496288;674;99;43;98;0.303415065;-0.288132679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.048;2481.075928;24410.71289;54.35496288;0;1;0
50267;85.92;1303.880127;22727.77344;54.35496288;465;100;13;96;0.363114278;-0.297104572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85.92;1303.880127;22727.77344;54.35496288;0;1;0
50269;81.192;1471.56665;23049.51563;54.35496288;494;100;26;100;0.332826517;-0.290249475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81.192;1471.56665;23049.51563;54.35496288;0;1;0
50270;72.696;2250.584961;24200.5293;54.35496288;658;100;39;100;0.312703799;-0.297988493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.696;2250.584961;24200.5293;54.35496288;0;1;0
50272;127.224;714.4952393;21363.62109;54.35496288;251;99;19;97;0.364087424;-0.299145373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127.224;714.4952393;21363.62109;54.35496288;0;1;0
50273;86.952;1344.276001;22631.67578;54.35496288;437;96;29;99;0.332757598;-0.278627108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86.952;1344.276001;22631.67578;54.35496288;0;1;0
50274;92.016;1136.891724;22321.98828;54.35496288;407;100;11;99;0.332757598;-0.285657534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92.016;1136.891724;22321.98828;54.35496288;0;1;0
50275;84.888;1305.347046;22793.94727;54.35496288;472;100;11;98;0.332847311;-0.292949901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84.888;1305.347046;22793.94727;54.35496288;0;1;0
50277;74.304;2045.863281;24092.7168;54.35496288;682;100;26;100;0.331346205;-0.289105816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74.304;2045.863281;24092.7168;54.35496288;0;1;0
50278;72;2426.959717;24519.55273;54.35496288;690;99;38;97;0.258730944;-0.293046022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;2426.959717;24519.55273;54.35496288;0;1;0
50280;63.864;4731.103516;27237.53125;54.35496288;977;100;99;78;0.233464447;-0.244762971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.864;4731.103516;27237.53125;54.35496288;0;1;0
50281;64.176;4418.954102;27178.40039;54.35496288;1000;100;61;100;0.234868638;-0.255776762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.176;4418.954102;27178.40039;54.35496288;0;1;0
50282;111.888;846.2623901;21597.76563;54.35496288;305;92;17;96;0.33579408;-0.29812473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111.888;846.2623901;21597.76563;54.35496288;0;1;0
50283;72.072;2495.632568;24395.34961;54.35496288;674;99;43;98;0.303415065;-0.288214725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.072;2495.632568;24395.34961;54.35496288;0;1;0
50284;126.864;736.7831421;21369.92188;54.35496288;252;100;19;94;0.364087424;-0.299145373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126.864;736.7831421;21369.92188;54.35496288;0;1;0
50286;65.688;3853.006592;26563.81055;54.35496288;931;100;51;99;0.226671345;-0.26123418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.688;3853.006592;26563.81055;54.35496288;0;1;0
50287;92.784;1128.578491;22291.62109;54.35496288;407;97;11;94;0.332757598;-0.29658395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92.784;1128.578491;22291.62109;54.35496288;0;1;0
50288;67.704;3394.178955;25691.58984;54.35496288;749;99;97;99;0.227261546;-0.253871454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67.704;3394.178955;25691.58984;54.35496288;0;1;0
50289;65.352;3811.976074;27212.37109;54.35496288;983;100;45;99;0.223145947;-0.145638187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.352;3811.976074;27212.37109;54.35496288;0;1;0
50291;110.976;822.5857544;21711.94531;54.35496288;305;100;17;86;0.366320332;-0.275699517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110.976;822.5857544;21711.94531;54.35496288;0;1;0
50292;80.256;1483.505249;23325.70313;54.35496288;541;100;21;93;0.287898993;-0.298012472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80.256;1483.505249;23325.70313;54.35496288;0;1;0
50293;67.416;3953.255859;25637.69141;54.35496288;797;100;100;100;0.358131322;-0.29269829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67.416;3953.255859;25637.69141;54.35496288;0;1;0
50295;69.744;2960.461914;24868.35352;54.35496288;714;100;59;100;0.29691943;-0.297703658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69.744;2960.461914;24868.35352;54.35496288;0;1;0
50297;137.04;650.574585;21604.89063;54.35496288;236;99;14;25;0.364087424;-0.235591816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137.04;650.574585;21604.89063;54.35496288;0;1;0
50300;68.952;2931.191895;25252.58984;54.35496288;809;100;42;100;0.2991579;-0.298025833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68.952;2931.191895;25252.58984;54.35496288;0;1;0
50301;107.76;888.1187134;21723.94141;54.35496288;317;100;14;95;0.350583251;-0.285186925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107.76;888.1187134;21723.94141;54.35496288;0;1;0
50303;63.216;4885.848145;27482.83594;54.35496288;1000;100;98;100;0.230113789;-0.255776762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.216;4885.848145;27482.83594;54.35496288;0;1;0
50306;67.128;3588.108643;25908.2207;54.35496288;866;100;53;100;0.330192432;-0.262994806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67.128;3588.108643;25908.2207;54.35496288;0;1;0
50307;73.152;2240.674072;24370.8457;54.35496288;683;100;34;100;0.38729809;-0.28536139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73.152;2240.674072;24370.8457;54.35496288;0;1;0
50308;130.896;730.9550171;21282.16016;54.35496288;240;99;16;99;0.331595619;-0.293257703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130.896;730.9550171;21282.16016;54.35496288;0;1;0
50313;82.032;1471.825195;23015.05664;54.35496288;494;97;26;99;0.332757598;-0.293076855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82.032;1471.825195;23015.05664;54.35496288;0;1;0
50314;107.016;887.7244873;21724.25195;54.35496288;321;100;17;99;0.361217324;-0.295108252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107.016;887.7244873;21724.25195;54.35496288;0;1;0
50315;66.624;3919.268555;25923.31445;54.35496288;795;100;99;93;0.219525602;-0.297124496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.624;3919.268555;25923.31445;54.35496288;0;1;0
50321;76.968;1767.911255;24007.50391;54.35496288;613;98;23;100;0.235388482;-0.245708902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76.968;1767.911255;24007.50391;54.35496288;0;1;0
50322;86.52;1340.815674;22672.91211;54.35496288;450;97;25;93;0.332757598;-0.292524505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86.52;1340.815674;22672.91211;54.35496288;0;1;0
50323;70.872;2558.150146;24651.30078;54.35496288;713;100;42;100;0.29691943;-0.299079624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.872;2558.150146;24651.30078;54.35496288;0;1;0
50324;63.96;4447.106934;27458.16797;54.35496288;1000;100;59;100;0.18479922;-0.255776762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.96;4447.106934;27458.16797;54.35496288;0;1;0
50325;82.68;1415.375244;23052.24414;54.35496288;491;100;22;96;0.363114278;-0.270861186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82.68;1415.375244;23052.24414;54.35496288;0;1;0
50329;76.152;1842.299194;23779.90234;54.35496288;616;100;26;95;0.332757598;-0.280090064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76.152;1842.299194;23779.90234;54.35496288;0;1;0
50331;63.648;4998.19873;27213.68945;54.35496288;977;100;99;99;0.233464447;-0.276065217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.648;4998.19873;27213.68945;54.35496288;0;1;0
50332;66.288;3576.971436;26383.97656;54.35496288;931;100;44;99;0.226541424;-0.26123418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.288;3576.971436;26383.97656;54.35496288;0;1;0
50333;79.68;1510.760376;23490.18555;54.35496288;551;100;20;99;0.286213159;-0.244782866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79.68;1510.760376;23490.18555;54.35496288;0;1;0
50334;66;3719.043945;26655.73242;54.35496288;932;100;44;100;0.173369053;-0.284903717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;3719.043945;26655.73242;54.35496288;0;1;0
50336;84.624;1460.780151;22760.79883;54.35496288;453;100;31;96;0.361217324;-0.284483101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84.624;1460.780151;22760.79883;54.35496288;0;1;0
50338;104.544;924.9708862;21777.8457;54.35496288;335;97;11;91;0.332507986;-0.298940246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104.544;924.9708862;21777.8457;54.35496288;0;1;0
50340;127.776;708.8766479;21371.95508;54.35496288;251;99;19;82;0.364087424;-0.299145373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127.776;708.8766479;21371.95508;54.35496288;0;1;0
50341;82.152;1502.420898;22996.57227;54.35496288;494;97;26;99;0.332321876;-0.295884039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82.152;1502.420898;22996.57227;54.35496288;0;1;0
50344;67.44;3123.096191;26119.01953;54.35496288;842;100;42;100;0.201417199;-0.214210548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67.44;3123.096191;26119.01953;54.35496288;0;1;0
50345;71.736;2474.213135;24575.30273;54.35496288;698;99;38;100;0.258730944;-0.289076765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71.736;2474.213135;24575.30273;54.35496288;0;1;0
50348;72.6;2322.179443;24297.99414;54.35496288;674;100;39;94;0.357632678;-0.289214063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.6;2322.179443;24297.99414;54.35496288;0;1;0
50351;77.856;1680.174194;23645.14258;54.35496288;614;100;11;99;0.286213159;-0.298616827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77.856;1680.174194;23645.14258;54.35496288;0;1;0
50354;78.696;1701.916748;23379.09766;54.35496288;549;97;30;100;0.312703799;-0.299409379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78.696;1701.916748;23379.09766;54.35496288;0;1;0
50356;68.328;2912.186035;26431.99023;54.35496288;846;100;34;100;0.203685081;-0.089889307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68.328;2912.186035;26431.99023;54.35496288;0;1;0
50362;71.88;2789.436523;24351.51758;54.35496288;629;100;67;96;0.283791782;-0.297546389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71.88;2789.436523;24351.51758;54.35496288;0;1;0
50364;120.312;780.567688;21483.30078;54.35496288;270;100;11;99;0.361217324;-0.285152019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120.312;780.567688;21483.30078;54.35496288;0;1;0
50365;138.888;677.704895;21319.23242;54.35496288;228;96;10;52;0.366217303;-0.299498873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138.888;677.704895;21319.23242;54.35496288;0;1;0
50367;98.952;1014.164429;22000.80859;54.35496288;362;100;14;95;0.350583251;-0.285186925;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98.952;1014.164429;22000.80859;54.35496288;0;1;0
50368;62.04;4993.428223;29464.79102;54.35496288;1000;100;100;100;0.04665301;-0.12101997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.04;4993.428223;29464.79102;54.35496288;0;1;0
50370;62.016;5112.480957;29511.37305;54.35496288;1000;100;100;99;0.037373309;-0.177035106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.016;5112.480957;29511.37305;54.35496288;0;1;0
50371;105.408;1003.472046;21736.25781;54.35496288;323;100;26;87;0.331346205;-0.289105816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105.408;1003.472046;21736.25781;54.35496288;0;1;0
50372;77.31;1885.960083;23437.22461;54.35496288;523;100;42;100;0.29691943;-0.299803117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77.31;1885.960083;23437.22461;54.35496288;0;1;0
50375;124.872;712.4483643;21460.43164;54.35496288;259;97;18;93;0.378405889;-0.290678581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124.872;712.4483643;21460.43164;54.35496288;0;1;0
50377;62.592;5055.501465;28138.0332;54.35496288;1000;100;100;100;0.165891183;-0.172262144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.592;5055.501465;28138.0332;54.35496288;0;1;0
50379;66.984;3583.248047;25997.81641;54.35496288;859;100;56;100;0.330192432;-0.251277251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.984;3583.248047;25997.81641;54.35496288;0;1;0
50381;100.008;1029.732666;21936.07617;54.35496288;351;100;27;88;0.364769447;-0.293662136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100.008;1029.732666;21936.07617;54.35496288;0;1;0
50383;66.288;4005.554688;26085.07031;54.35496288;796;100;100;99;0.228357605;-0.242464085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.288;4005.554688;26085.07031;54.35496288;0;1;0
50384;67.584;3550.799805;25602.54492;54.35496288;748;100;99;100;0.219525602;-0.297124496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67.584;3550.799805;25602.54492;54.35496288;0;1;0
50385;62.706;4886.257813;27948.39844;54.35496288;1000;100;100;100;0.185328594;-0.190583189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.706;4886.257813;27948.39844;54.35496288;0;1;0
50386;100.992;958.5749512;21992.23438;54.35496288;350;100;13;97;0.361217324;-0.269523784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100.992;958.5749512;21992.23438;54.35496288;0;1;0
50391;71.784;2870.296387;24323.95117;54.35496288;626;100;99;92;0.333484285;-0.28566494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71.784;2870.296387;24323.95117;54.35496288;0;1;0
50392;149.448;598.3153687;21346.46289;54.35496288;219;99;13;14;0.32904942;-0.299818981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149.448;598.3153687;21346.46289;54.35496288;0;1;0
50395;119.04;794.161438;21487.48633;54.35496288;274;100;11;98;0.350583251;-0.284706318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119.04;794.161438;21487.48633;54.35496288;0;1;0
50396;64.944;4321.632324;26649.69336;54.35496288;897;100;82;99;0.230261973;-0.285931541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.944;4321.632324;26649.69336;54.35496288;0;1;0
50397;65.208;4141.020508;26683.85742;54.35496288;852;100;98;94;0.236478343;-0.181035029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.208;4141.020508;26683.85742;54.35496288;0;1;0
50398;64.032;4331.196777;28790.63281;54.35496288;998;100;51;99;0.073248408;-0.044169636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.032;4331.196777;28790.63281;54.35496288;0;1;0
50402;63.96;4480.532227;27334.75586;54.35496288;962;100;67;99;0.188077324;-0.239023187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.96;4480.532227;27334.75586;54.35496288;0;1;0
50403;104.472;925.9736938;21778.4043;54.35496288;335;97;11;96;0.332500526;-0.298940246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104.472;925.9736938;21778.4043;54.35496288;0;1;0
50406;78.456;1732.639771;23420.95117;54.35496288;549;97;30;100;0.312703799;-0.28538608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78.456;1732.639771;23420.95117;54.35496288;0;1;0
50408;115.584;788.8010864;21615.50391;54.35496288;288;100;10;97;0.390613718;-0.295265413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115.584;788.8010864;21615.50391;54.35496288;0;1;0
50409;64.008;4142.480957;29539.08398;54.35496288;998;100;51;97;0.004305983;-0.014201605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.008;4142.480957;29539.08398;54.35496288;0;1;0
50411;63.12;4984.030273;27560.01953;54.35496288;1000;100;100;99;0.22200633;-0.249005013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.12;4984.030273;27560.01953;54.35496288;0;1;0
50412;104.376;915.3043213;21780.03125;54.35496288;335;97;11;91;0.332507986;-0.294915677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104.376;915.3043213;21780.03125;54.35496288;0;1;0
50413;65.136;4211.613281;26597.08203;54.35496288;896;100;72;93;0.234868638;-0.256227553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.136;4211.613281;26597.08203;54.35496288;0;1;0
50414;76.224;2158.883301;23625.34961;54.35496288;551;100;50;74;0.327369855;-0.279798087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76.224;2158.883301;23625.34961;54.35496288;0;1;0
50417;78.96;1911.639526;23206.41016;54.35496288;494;100;50;100;0.361281889;-0.296722005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78.96;1911.639526;23206.41016;54.35496288;0;1;0
50418;80.4;1541.174316;23125.19922;54.35496288;494;100;31;100;0.339894872;-0.285152019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80.4;1541.174316;23125.19922;54.35496288;0;1;0
50419;77.76;1734.459595;23445.89258;54.35496288;559;100;27;100;0.307824623;-0.299409379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77.76;1734.459595;23445.89258;54.35496288;0;1;0
50421;94.728;1075.561646;22206.71289;54.35496288;391;97;14;96;0.332757598;-0.285657534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94.728;1075.561646;22206.71289;54.35496288;0;1;0
50422;71.904;2427.021484;24484.01172;54.35496288;713;100;34;100;0.29691943;-0.299079624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71.904;2427.021484;24484.01172;54.35496288;0;1;0
50423;61.8;5723.998535;30623.08789;54.35496288;1000;100;100;100;-0.026563898;-0.181385719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61.8;5723.998535;30623.08789;54.35496288;0;1;0
50424;67.008;3237.819336;26353.46484;54.35496288;850;100;43;100;0.184573145;-0.190529847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67.008;3237.819336;26353.46484;54.35496288;0;1;0
50426;134.544;662.7769165;21412.57617;54.35496288;238;100;11;39;0.360837618;-0.281636536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134.544;662.7769165;21412.57617;54.35496288;0;1;0
50427;66.384;3617.971436;26213.71875;54.35496288;927;100;45;100;0.248455048;-0.273722151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.384;3617.971436;26213.71875;54.35496288;0;1;0
50430;90.288;1208.216797;22418.17969;54.35496288;416;97;24;95;0.332757598;-0.282240771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90.288;1208.216797;22418.17969;54.35496288;0;1;0
50431;89.16;1193.636108;22498.29297;54.35496288;433;100;17;99;0.361217324;-0.295108252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89.16;1193.636108;22498.29297;54.35496288;0;1;0
50432;111.432;819.904541;21647.71875;54.35496288;302;100;13;95;0.361217324;-0.284285883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111.432;819.904541;21647.71875;54.35496288;0;1;0
50433;67.704;3231.494141;25945.70313;54.35496288;842;100;42;100;0.201417199;-0.273303268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67.704;3231.494141;25945.70313;54.35496288;0;1;0
50434;62.616;4885.848145;28147.36719;54.35496288;1000;100;100;100;0.165891183;-0.172262144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.616;4885.848145;28147.36719;54.35496288;0;1;0
50437;74.025;2087.704346;24091.79102;54.35496288;666;100;29;100;0.339894872;-0.285152019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74.025;2087.704346;24091.79102;54.35496288;0;1;0
50438;62.664;5057.722168;28077.31445;54.35496288;1000;100;99;100;0.165891183;-0.196960572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.664;5057.722168;28077.31445;54.35496288;0;1;0
50443;74.712;2561.248291;23834.58203;54.35496288;573;100;73;67;0.333484285;-0.292765714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74.712;2561.248291;23834.58203;54.35496288;0;1;0
50446;63.864;4308.888184;29502.25195;54.35496288;998;100;51;99;0.004305983;-0.039935682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.864;4308.888184;29502.25195;54.35496288;0;1;0
50447;106.176;902.2030029;21740.91211;54.35496288;325;99;10;99;0.350583251;-0.292271915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106.176;902.2030029;21740.91211;54.35496288;0;1;0
50449;62.736;4992.534668;27926.2207;54.35496288;1000;100;100;100;0.188870519;-0.190583189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.736;4992.534668;27926.2207;54.35496288;0;1;0
50450;80.52;1620.899902;23121.32227;54.35496288;494;98;34;93;0.332757598;-0.285657534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80.52;1620.899902;23121.32227;54.35496288;0;1;0
50451;137.28;633.1078491;21523.06641;54.35496288;232;100;11;40;0.393712075;-0.270973402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137.28;633.1078491;21523.06641;54.35496288;0;1;0
50453;66.28;3738.117676;26558.91797;54.35496288;927;100;45;90;0.239849452;-0.193442644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.28;3738.117676;26558.91797;54.35496288;0;1;0
50454;127.44;741.4559937;21318.04102;54.35496288;251;99;19;82;0.333306977;-0.299145373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127.44;741.4559937;21318.04102;54.35496288;0;1;0
50455;70.752;2980.625732;24601.01563;54.35496288;666;100;72;100;0.339894872;-0.284679256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.752;2980.625732;24601.01563;54.35496288;0;1;0
50456;80.088;1599.133179;23175.5957;54.35496288;499;99;32;94;0.33363041;-0.278904253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80.088;1599.133179;23175.5957;54.35496288;0;1;0
50457;72.264;2611.515869;24351.83789;54.35496288;629;100;51;100;0.24936038;-0.290889952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.264;2611.515869;24351.83789;54.35496288;0;1;0
50459;66.696;3661.115967;26067.63086;54.35496288;834;100;69;95;0.333244475;-0.231454748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.696;3661.115967;26067.63086;54.35496288;0;1;0
50463;77.304;1964.093994;23427.65039;54.35496288;523;100;42;100;0.29691943;-0.299803117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77.304;1964.093994;23427.65039;54.35496288;0;1;0
50466;148.752;576.8290405;21410.5293;54.35496288;219;99;12;16;0.364087424;-0.299944983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148.752;576.8290405;21410.5293;54.35496288;0;1;0
50470;91.584;1198.479736;22329.25977;54.35496288;407;98;24;95;0.332757598;-0.287421079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91.584;1198.479736;22329.25977;54.35496288;0;1;0
50471;66.6;3940.984375;25888.96875;54.35496288;789;100;99;99;0.233464447;-0.276065217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.6;3940.984375;25888.96875;54.35496288;0;1;0
50473;127.8;710.6532593;21361.90234;54.35496288;249;100;12;96;0.363114278;-0.297104572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127.8;710.6532593;21361.90234;54.35496288;0;1;0
50476;63.624;4703.251465;27702.63086;54.35496288;948;100;72;99;0.153839796;-0.182487466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.624;4703.251465;27702.63086;54.35496288;0;1;0
